"actor_id","actor_name"
"12506","Ronald Lacey"
"12507","Carmine Appice"
"12508","Ed Stoppard"
"12509","Aleksandr Demyanenko"
"12510","Jeff Morrow"
"12511","Dina Korzun"
"12512","Kenji Mizuhashi"
"12513","George Fawcett"
"12514","Kevork Malikyan"
"12515","Swoosie Kurtz"
"12516","Lou Jacobi"
"12517","Cameron Bright"
"12518","Reese Mishler"
"12519","Sophie Anna Everhard"
"12520","Belén Fabra"
"12521","Alexandra Kyle"
"12522","Artyom Bogucharskiy"
"12523","Samuli Torssonen"
"12524","Jun Tazaki"
"12525","Ophelia Lovibond"
"12526","Claude Jade"
"12527","Michael Woods"
"12528","Brian Downey"
"12529","Anouk Aimée"
"12530","Dave Matthews"
"12531","Rebekah Johnson"
"12532","Jamie Draven"
"12533","Corinne Cléry"
"12534","Curtis Gates"
"12535","Gergely Trócsányi"
"12536","Karen Disher"
"12537","Carla Dunlap"
"12538","Edward Akrout"
"12539","Jack McElhone"
"12540","Nicholas Gonzalez"
"12541","Ádám Varga"
"12542","Amy Ryan"
"12543","Phil Rubenstein"
"12544","Maria Simon"
"12545","John Cena"
"12546","Michael David"
"12547","Caleb Deschanel"
"12548","Yû Fujiki"
"12549","Edward Hibbert"
"12550","Paul Herman"
"12551","Otto Grünmandl"
"12552","Mark Polish"
"12553","Carter Cabassa"
"12554","Osa Massen"
"12555","Rosemary Dunsmore"
"12556","Mo'Nique"
"12557","Jesse Welles"
"12558","Tyler Perry"
"12559","Al Michaels"
"12560","Junio Valverde"
"12561","Claudia Lee"
"12562","Alexa Kenin"
"12563","Keith Forsyth"
"12564","Basil Rathbone"
"12565","Rob Corddry"
"12566","Sigge Fürst"
"12567","Arno Juerging"
"12568","Nicola Reynolds"
"12569","Lisa Barbuscia"
"12570","Damien Wayne Echols"
"12571","Allakariallak"
"12572","Susannah York"
"12573","Pamela Ludwig"
"12574","Paul Rodriguez"
"12575","Mitchell A. S. Hallock"
"12576","Courtney Taylor Burness"
"12577","Ewan McGregor"
"12578","Sharon Gless"
"12579","Marcia DeBonis"
"12580","Carmen Mathews"
"12581","Debi Derryberry"
"12582","Mîna Tominaga"
"12583","Gérard Jugnot"
"12584","JeeJa Yanin"
"12585","Ralph Fiennes"
"12586","Chris Cooper"
"12587","Heather-Jay Jones"
"12588","Alison Brie"
"12589","Richard Linklater"
"12590","Kristy McNichol"
"12591","Francis Ford Coppola"
"12592","Scott McGarraugh"
"12593","James Wilby"
"12594","Patrick O'Connell"
"12595","Tom Cayler"
"12596","Joe Bishop"
"12597","Jacqueline Arenal"
"12598","Reeve Brenner"
"12599","Juli Reding"
"12600","Ned Beatty"
"12601","Viola Davis"
"12602","Jonny Coyne"
"12603","Kel Mitchell"
"12604","Christopher Jones"
"12605","Nancy Sinatra"
"12606","Anne Cornwall"
"12607","Maryam d'Abo"
"12608","William Allen Young"
"12609","David Chiang"
"12610","Rock Hudson"
"12611","Richard O'Brien"
"12612","Lyda Salmonova"
"12613","Luc Roeg"
"12614","Kevin McNally"
"12615","Sonia Todd"
"12616","Alice Braga"
"12617","Goya Toledo"
"12618","Edmund Breon"
"12619","Frank Finlay"
"12620","Samuel Johnson"
"12621","Trenton Rogers"
"12622","Carlson Young"
"12623","Preston Nyman"
"12624","Dean Stockwell"
"12625","Marion Edward"
"12626","Paul Muller"
"12627","Florence Darel"
"12628","Kanoa Goo"
"12629","Mary Coughlan"
"12630","Jane Horrocks"
"12631","Hilary Duff"
"12632","Saul Williams"
"12633","Bill Bernstein"
"12634","Kirsten Prout"
"12635","Romy Rosemont"
"12636","AnnaLynne McCord"
"12637","Gaetano Jones"
"12638","Bill Fagerbakke"
"12639","David Henrie"
"12640","Robert Webb"
"12641","Daniel J. Travanti"
"12642","Justice Smith"
"12643","Alexandre Koubitzky"
"12644","Sage Stallone"
"12645","Patrick Mercado"
"12646","Karen Mok"
"12647","Camille Coduri"
"12648","RZA"
"12649","Jordi Tarrida"
"12650","Chris Christie"
"12651","Alice Brady"
"12652","David Stratton"
"12653","Tammy Grimes"
"12654","Elizabeth Berrington"
"12655","Ryôko Hirosue"
"12656","Juanita Waterman"
"12657","Anthony Franciosa"
"12658","Lynn Cohen"
"12659","Anna Wing"
"12660","Eri Otoguro"
"12661","Christoph Letkowski"
"12662","Marcello Mastroianni"
"12663","Gig Young"
"12664","Behzad Dorani"
"12665","Juliane Koepcke"
"12666","Ryan Kwanten"
"12667","Leopold Stokowski"
"12668","Julia Barnett"
"12669","J. Evan Bonifant"
"12670","Karen Allen"
"12671","Dorje Sherpa"
"12672","Ellen Wroe"
"12673","Taylor Simpson"
"12674","Agata Trzebuchowska"
"12675","Bob Papenbrook"
"12676","Patrick O'Neal"
"12677","Mark Priolo"
"12678","Charlie Kerr"
"12679","Christian Maelen"
"12680","Paul Soles"
"12681","Misaki Itô"
"12682","Dev Patel"
"12683","Dash Mihok"
"12684","Xingli Niu"
"12685","Osama bin Laden"
"12686","Lenore Banks"
"12687","Rita Maiden"
"12688","Myrna Fahey"
"12689","Keenen Ivory Wayans"
"12690","Julieta Serrano"
"12691","Helen Hayes"
"12692","Shane Johnson"
"12693","Sean Bridgers"
"12694","Hugh Keays-Byrne"
"12695","Tommy Hinkley"
"12696","Judy Parfitt"
"12697","Maurice Ronet"
"12698","Jeffrey Dean Morgan"
"12699","Sung-kee Ahn"
"12700","Ben Mendelsohn"
"12701","David Alford"
"12702","Nanette Fabray"
"12703","Jacques Tati"
"12704","Yahoo Serious"
"12705","Ken Foree"
"12706","Vladimir Kulich"
"12707","Shayesteh Irani"
"12708","Emilie de Ravin"
"12709","Joe Thomas"
"12710","Lorraine Barrett"
"12711","Ángela Molina"
"12712","David Frankham"
"12713","Laurie Metcalf"
"12714","Beyoncé Knowles"
"12715","Cara Buono"
"12716","Tina Holmes"
"12717","Joseph Calleia"
"12718","Irina Voronina"
"12719","Ken Marshall"
"12720","Robert Prosky"
"12721","J. Stephen Peace"
"12722","Mike Genovese"
"12723","Kazuyoshi Minamimagoe"
"12724","Sissy Boyd"
"12725","Jessica Harper"
"12726","David Hasselhoff"
"12727","Takaaki Ishibashi"
"12728","Drake Bell"
"12729","Rain"
"12730","Robert Loggia"
"12731","Ron Moody"
"12732","James Cosmo"
"12733","Icíar Bollaín"
"12734","Bradley Gregg"
"12735","Rosemary Ames"
"12736","Clive Russell"
"12737","Jessica Lange"
"12738","Bill Basch"
"12739","Seiichi Tanabe"
"12740","Rila Fukushima"
"12741","Richard Feigen"
"12742","Catherine Schell"
"12743","Chip Zien"
"12744","Walter Brennan"
"12745","Bernhard Wicki"
"12746","Ryan Corr"
"12747","Bridgette Wilson-Sampras"
"12748","Bob Tracey"
"12749","Maggie McCollester"
"12750","Barry Fitzgerald"
"12751","Ranbir Kapoor"
"12752","Rubén Blades"
"12753","Ivar Johnson"
"12754","Arnold Schwarzenegger"
"12755","Marilyn Monroe"
"12756","Paul Spence"
"12757","Spencer Breslin"
"12758","Michael Resnick"
"12759","Ralph Lister"
"12760","Margaret Colin"
"12761","Roland Monod"
"12762","Monica Vitti"
"12763","Moishe Bar Am"
"12764","Dan Hedaya"
"12765","Jay Hernandez"
"12766","Bee Vang"
"12767","Federico Luppi"
"12768","Lisa Bonet"
"12769","Emmanuelle Chaulet"
"12770","Elaine Bly"
"12771","Peter Dinklage"
"12772","Denise Fraga"
"12773","Dawn Wildsmith"
"12774","Wolfgang Reichmann"
"12775","Sophie Okonedo"
"12776","Annie Ryan"
"12777","Camilla Sparv"
"12778","Mary Riggans"
"12779","Hugues Quester"
"12780","Holly Ballard"
"12781","Mahito Tsujimura"
"12782","Gable Carr"
"12783","Su Elliot"
"12784","Raad Rawi"
"12785","Jean Clottes"
"12786","Edward Hogg"
"12787","Richard Dix"
"12788","Jennifer Aniston"
"12789","Johnny Grover"
"12790","Melissa George"
"12791","Krystof Hádek"
"12792","Max Charles"
"12793","Oanh Nguyen"
"12794","Shinohara Takahumi"
"12795","Josh Rushing"
"12796","Anthony Andrews"
"12797","Peter Ostrum"
"12798","Amy Braverman"
"12799","Corey Block"
"12800","Sam Kessel"
"12801","Kate del Castillo"
"12802","Spencer Garrett"
"12803","Chester"
"12804","Sam Shepard"
"12805","Dolores Hart"
"12806","Roger Príncep"
"12807","Chien-Lien Wu"
"12808","Joel Markman"
"12809","Erland Josephson"
"12810","Harry Morgan"
"12811","Gail Russell"
"12812","Alan Howard"
"12813","Vivien Leigh"
"12814","Heinz Bennent"
"12815","Fumiyo Kohinata"
"12816","Ali Fadhil"
"12817","Jonathan Bennett"
"12818","Brian O'Shaughnessy"
"12819","Rodrigo Santoro"
"12820","Courtney Gains"
"12821","Tiffany Paulsen"
"12822","Rosemarie DeWitt"
"12823","Seth Gray"
"12824","Craig Ward"
"12825","Steve Oedekerk"
"12826","Elsa Martinelli"
"12827","James Caan"
"12828","Jean Négroni"
"12829","Robert John Burke"
"12830","Sondos Belhassen"
"12831","Carlos Casagrande"
"12832","Anthony Brophy"
"12833","Guoli Zhang"
"12834","Erika Oda"
"12835","Rachel Bilson"
"12836","Bree Olson"
"12837","Daniel Craig"
"12838","John Raitt"
"12839","Tetsurô Tanba"
"12840","Te Aho Eketone-Whitu"
"12841","James Gregory"
"12842","Leland Palmer"
"12843","Jocelin Donahue"
"12844","Makoto Nonomura"
"12845","Mark Stevens"
"12846","Nathan Lane"
"12847","Ana Coto"
"12848","Levy Easterly"
"12849","Joanna Newsom"
"12850","Dock Ellis"
"12851","Alfie Allen"
"12852","Jean Smart"
"12853","Hadrian Dagannaud-Brouard"
"12854","Gabriella Wilde"
"12855","Paul Mazursky"
"12856","Neva Patterson"
"12857","Dan Bakkedahl"
"12858","Christopher Lambert"
"12859","Sean McClory"
"12860","Jordan Christopher Michael"
"12861","Nigel Davenport"
"12862","George Coulouris"
"12863","Maureen O'Hara"
"12864","Alice Coulthard"
"12865","Ray Barrett"
"12866","Mark Linn-Baker"
"12867","Carole Finn"
"12868","Randy Quaid"
"12869","John Canada Terrell"
"12870","Helmut Bakaitis"
"12871","Vernon Dobtcheff"
"12872","Chris Riggi"
"12873","Anne Twomey"
"12874","Anne Brown"
"12875","Richard Briers"
"12876","Elena Fiore"
"12877","Cody McMains"
"12878","Peter Berg"
"12879","Tenoch Huerta"
"12880","Henry Kissinger"
"12881","Gretchen Mol"
"12882","Lucy Punch"
"12883","Alice Faye"
"12884","Jason Patric"
"12885","Lea Massari"
"12886","Tilda Swinton"
"12887","Raúl García"
"12888","Dana Ashbrook"
"12889","Saïd Taghmaoui"
"12890","Ben Hendricks Jr."
"12891","Jocelyn Brando"
"12892","Ras Daniel Hartman"
"12893","Su-jeong Lim"
"12894","Jacques Dutronc"
"12895","Mary Kay Bergman"
"12896","Miguel Zúñiga"
"12897","Isaac ben Ayala"
"12898","Edward Everett Horton"
"12899","Ray McAnally"
"12900","John Neville"
"12901","Jason Griggers"
"12902","Rufus"
"12903","Justin Chambers"
"12904","Eric Schaeffer"
"12905","Jamie Campbell Bower"
"12906","Linda Pugach"
"12907","Tom Wu"
"12908","Malgorzata Zajaczkowska"
"12909","Betty Bronson"
"12910","Hugo Weaving"
"12911","Ben Niu"
"12912","Otto Kruger"
"12913","Ondrej Vetchý"
"12914","Yasmin Paige"
"12915","Tessa Allen"
"12916","Iron Eyes Cody"
"12917","Hermione Baddeley"
"12918","Pedro Pascal"
"12919","Rachael Nastassja Kraft"
"12920","Aaron Jeffery"
"12921","Ellen Latzen"
"12922","Soledad Villamil"
"12923","Jagadisa Angulo"
"12924","Chris Stack"
"12925","Collin Chou"
"12926","Mary Woronov"
"12927","Lincoln Maazel"
"12928","Reni Santoni"
"12929","Zeppo Marx"
"12930","Ann Harada"
"12931","Hideaki Anno"
"12932","Izzy Meikle-Small"
"12933","Chao Deng"
"12934","Amber Benson"
"12935","Stella Maeve"
"12936","Linda Manz"
"12937","Cathy O'Donnell"
"12938","Fernand Charpin"
"12939","Tawny Kitaen"
"12940","Mark Christopher Lawrence"
"12941","Megs Jenkins"
"12942","Carl Bernstein"
"12943","Greg Evigan"
"12944","Betty Phelps"
"12945","Cathryn Harrison"
"12946","Don Pardo"
"12947","Yukiko Shimazaki"
"12948","Peter Behn"
"12949","Kimberly McArthur"
"12950","Jeong-hie Yun"
"12951","Kamal Ahmed"
"12952","Jonathan Baumbach"
"12953","Kyle Catlett"
"12954","Tony Fields"
"12955","Olivia Thirlby"
"12956","Ronald Petersen"
"12957","Tom Yi"
"12958","Teresa Mo"
"12959","David Tress"
"12960","Al Goldstein"
"12961","Robert Gore"
"12962","Bryan White"
"12963","Dagmar Ebbesen"
"12964","Missy Keating"
"12965","John Huston"
"12966","Yancy Butler"
"12967","Amanda Peterson"
"12968","Marguerite Hurst"
"12969","Peter Hooten"
"12970","Kristin Scott Thomas"
"12971","Carrie Snodgress"
"12972","Maddi Black"
"12973","Crystal Bernard"
"12974","Ann Blyth"
"12975","Janny Brandes-Brilslijper"
"12976","Trevor Jack Brooks"
"12977","A.D. Miles"
"12978","Jessica Bowman"
"12979","Bianca Hunter"
"12980","Joe Taslim"
"12981","Victor Argo"
"12982","Beverly D'Angelo"
"12983","Sean Hannon"
"12984","Lance Bass"
"12985","Yusef Salaam"
"12986","Lalchand Banerjee"
"12987","Traci Hovel"
"12988","Denny Tedesco"
"12989","Gino Ardito"
"12990","Dominique Reymond"
"12991","Miranda Bailey"
"12992","Glen Campbell"
"12993","Harvey Lembeck"
"12994","Cassandra Magrath"
"12995","Amy Stryker"
"12996","Carlo Buccirosso"
"12997","Ja Rule"
"12998","Elizabeth Edmonds"
"12999","Beth Toussaint"
"13000","Matt Bushell"
"13001","John Waters"
"13002","Susanna Haavisto"
"13003","David Brierly"
"13004","Lee Cormie"
"13005","Charles Adam"
"13006","Lawrence Mortorff"
"13007","Rob Mayes"
"13008","Kyle T. Heffner"
"13009","Allan Hawco"
"13010","Thora Hird"
"13011","Michael Carman"
"13012","Don Stroud"
"13013","Catinca Untaru"
"13014","Wang Fei"
"13015","Richard Boone"
"13016","Robbi Morgan"
"13017","John DiMaggio"
"13018","Thuy An Luu"
"13019","Niamh Cusack"
"13020","Emily Deschanel"
"13021","Samuel L. Jackson"
"13022","Clancy Brown"
"13023","Richard Schiff"
"13024","Chris Lemmon"
"13025","Matthew Lillard"
"13026","Michael Papajohn"
"13027","Tor Johnson"
"13028","Ngoc Hiep Nguyen"
"13029","Salvatore Striano"
"13030","Warwick Davis"
"13031","Michael Ruppert"
"13032","Jonathan Lipnicki"
"13033","Pamela Z"
"13034","Zbigniew Cybulski"
"13035","Hisao Egawa"
"13036","Rachel Griffiths"
"13037","Georg Stanford Brown"
"13038","Claire Julien"
"13039","Timothy 'Speed' Levitch"
"13040","Warner Baxter"
"13041","Tim Blake Nelson"
"13042","Alexia Landeau"
"13043","Andre Gregory"
"13044","Jean-Luke Figueroa"
"13045","Donna Douglas"
"13046","Pope John Paul II"
"13047","Daniel Alpert"
"13048","Miyu Irino"
"13049","Jude Law"
"13050","Søren Pilmark"
"13051","Barbara Gordon"
"13052","Karin Konoval"
"13053","Douglas Spain"
"13054","Barry Watson"
"13055","Robert Taylor"
"13056","Pierre Barouh"
"13057","Rémy Girard"
"13058","Anne Joyce"
"13059","Richard Nixon"
"13060","Laleh Pourkarim"
"13061","Kathy Steinberg"
"13062","Anne Louise Hassing"
"13063","Kevin King"
"13064","Sergey Dreyden"
"13065","Brett Harrelson"
"13066","Dan Gerrity"
"13067","John Buchan"
"13068","Cal Bartlett"
"13069","Scott Erik"
"13070","Alex Veadov"
"13071","David Soul"
"13072","Albert Brooks"
"13073","Sonny Tufts"
"13074","Daniel Matmor"
"13075","Naomie Harris"
"13076","Erin Bethea"
"13077","Brontis Jodorowsky"
"13078","Louis Gossett Jr."
"13079","Marcia Jean Kurtz"
"13080","François Bégaudeau"
"13081","Mischa Barton"
"13082","Takashi Shimura"
"13083","Ben Lokey"
"13084","Eddie Deezen"
"13085","Charles Le Clainche"
"13086","Barbara Feldon"
"13087","Rod Steiger"
"13088","Jon Heder"
"13089","Stephanie Chang"
"13090","Lou Romano"
"13091","Tarô Yamamoto"
"13092","Tony Epper"
"13093","Corine Blue"
"13094","Lisa London"
"13095","Harley Cross"
"13096","Peter Lorre"
"13097","Anne Francis"
"13098","Joel Grey"
"13099","Adel Bencherif"
"13100","Frederic Forrest"
"13101","Margo Martindale"
"13102","Brian Krause"
"13103","Li Sun"
"13104","Thomas Bo Larsen"
"13105","Mia Bell"
"13106","Torkel Petersson"
"13107","Gabriel Cosmin Urdes"
"13108","Rhonda Fleming"
"13109","Millie Perkins"
"13110","Shannon Eagen"
"13111","Mackenzie Astin"
"13112","Gad Elmaleh"
"13113","Steve Welles"
"13114","John Roselius"
"13115","Roberto Martín Márquez"
"13116","Rich Cooper"
"13117","Bill Hader"
"13118","John Howard"
"13119","Mark Hadlow"
"13120","Kevin Collins"
"13121","Daniel Benzali"
"13122","Dong-wook Kim"
"13123","Charlie Hodge"
"13124","Kevin Kirk"
"13125","Henry Fonda"
"13126","Marília Pêra"
"13127","Carmelo Di Mazzarelli"
"13128","Yasmine Al Massri"
"13129","Alicia Keys"
"13130","Rachel McLish"
"13131","James Larkin"
"13132","Meryl Streep"
"13133","Tien You Chui"
"13134","Katherine Heigl"
"13135","Odd-Magnus Williamson"
"13136","Jacqueline Poelvoorde-Pappaert"
"13137","Karolina Porcari"
"13138","Christina Souza"
"13139","Steve Pemberton"
"13140","Stratford Johns"
"13141","Derek Luke"
"13142","Elyane Nadeau"
"13143","Dennis Morgan"
"13144","Torin Thatcher"
"13145","John Bryan"
"13146","Mark Bringelson"
"13147","Rene Russo"
"13148","Ernest Borgnine"
"13149","Elizabeth Kaden"
"13150","Edna Caskey"
"13151","James Carville"
"13152","Jessica Tandy"
"13153","Zoe Weizenbaum"
"13154","Thomas Ian Nicholas"
"13155","Martin Stringer"
"13156","Ray Allen"
"13157","Anna Belle Francis"
"13158","Jason London"
"13159","Dara Perlmutter"
"13160","Ellar Coltrane"
"13161","Ray Monge"
"13162","Adam Arkin"
"13163","John Paul Pitoc"
"13164","Peter Friedman"
"13165","Patricia Rendleman"
"13166","François Berléand"
"13167","Luke Pasqualino"
"13168","Michael Kidd"
"13169","Kad Merad"
"13170","Margo Stilley"
"13171","Sammy Davis Jr."
"13172","Karuna Bannerjee"
"13173","Kelli Maroney"
"13174","Jirí Stanislav"
"13175","Ida Kaminska"
"13176","Michael Martin"
"13177","David Patrick Kelly"
"13178","Françoise Lugagne"
"13179","Jessica Duffy"
"13180","Dee Hepburn"
"13181","AnnaSophia Robb"
"13182","Michael Preston"
"13183","Oskar Höcker"
"13184","Catriona MacColl"
"13185","Kim Campbell"
"13186","Jason Miller"
"13187","James Baker"
"13188","Marshall Napier"
"13189","Susan Strasberg"
"13190","Bruce Dern"
"13191","Tina Majorino"
"13192","Jack O'Hara"
"13193","Anne Judson-Yager"
"13194","Lee Richardson"
"13195","Cameron Carter"
"13196","Tarô Ishida"
"13197","Elizabeth Sun"
"13198","Amanda Redman"
"13199","Evelyn Ankers"
"13200","Tara Strong"
"13201","Alex Ferris"
"13202","Xevi Collellmir"
"13203","Kristin Booth"
"13204","Tommy Davidson"
"13205","Alec Cawthorne"
"13206","Maurice Buckmaster"
"13207","Christopher Mintz-Plasse"
"13208","Lynn Redgrave"
"13209","Jerry Reed"
"13210","Hank Fields"
"13211","Ian Abercrombie"
"13212","Kristýna Kohoutová"
"13213","Shinpachi Tsuji"
"13214","Aneta Corsaut"
"13215","Richard Jaeckel"
"13216","Kathryn McGuire"
"13217","James Keach"
"13218","Phillip Abraham"
"13219","Gregory Ratoff"
"13220","Robert Morse"
"13221","Raymond Hatton"
"13222","Claire Maurier"
"13223","Jim J. Bullock"
"13224","Nicole Garcia"
"13225","Alexa PenaVega"
"13226","Darrick Doerner"
"13227","Mitchell Lichtenstein"
"13228","Christopher Carley"
"13229","Jack Quaid"
"13230","Andrew Miller"
"13231","Donald Wolfit"
"13232","Joseph Gordon-Levitt"
"13233","Kevin Chevalia"
"13234","Szabolcs Thuróczy"
"13235","J.J. Johnson"
"13236","Nobuko Miyamoto"
"13237","Karen Fields"
"13238","Idil Firat"
"13239","Hiroshi Abe"
"13240","Damián Canduci"
"13241","Vernon Weddle"
"13242","Tanveer K. Atwal"
"13243","Stephen Park"
"13244","Alisa Freyndlikh"
"13245","Courtney B. Vance"
"13246","Aaron Eckhart"
"13247","Leonie Benesch"
"13248","Peter Diamandis"
"13249","Jeanne Moreau"
"13250","Jonathan Frakes"
"13251","Anki Lidén"
"13252","James Carpenter"
"13253","Hailee Steinfeld"
"13254","Lisa Waltz"
"13255","Seung-yeon Lee"
"13256","Charlotte Chatton"
"13257","Craig Smith"
"13258","Ken Pogue"
"13259","Ivette Reina"
"13260","Gattlin Griffith"
"13261","Joe Payne"
"13262","Quinton 'Rampage' Jackson"
"13263","Alex Dimitriades"
"13264","Ohad Knoller"
"13265","Gary Lewis"
"13266","Eric McCormack"
"13267","Mariangela Melato"
"13268","Gabrielle Anwar"
"13269","Viacheslav Fetisov"
"13270","Warren Brown"
"13271","Vivian Wu"
"13272","Timothy Leary"
"13273","Frank Buxton"
"13274","Douglas Seale"
"13275","Kåre Hedebrant"
"13276","Mr. Joseph Young"
"13277","Bill Bailey"
"13278","Jenna Elfman"
"13279","Dominic Cooper"
"13280","Rhiannon Leigh Wryn"
"13281","Sandrine Kiberlain"
"13282","Marisol"
"13283","Masato Hagiwara"
"13284","Nien-Jen Wu"
"13285","Alain Libolt"
"13286","Leon Errol"
"13287","Saskia Mulder"
"13288","Ryoko Sano"
"13289","Jon Bradford"
"13290","John McEnery"
"13291","Jon Seda"
"13292","Masaharu Fukuyama"
"13293","Barry Del Sherman"
"13294","Mila Parély"
"13295","Ion Caramitru"
"13296","Billy Talbot"
"13297","Linda Hunt"
"13298","Yoshino Kimura"
"13299","Kenneth Welsh"
"13300","Billy Chow"
"13301","J.T. Walsh"
"13302","Anna Bederke"
"13303","Dexter Fletcher"
"13304","Patrick Bedford"
"13305","Fran Brill"
"13306","David Andriole"
"13307","Patrick Brice"
"13308","Hans Olav Brenner"
"13309","Steve Callahan"
"13310","Judy McLane"
"13311","Mario Van Peebles"
"13312","Tom Neubauer"
"13313","Joey Travolta"
"13314","Hugh Dancy"
"13315","Bridget Moynahan"
"13316","Victor Mature"
"13317","Ruocheng Ying"
"13318","Luc Thuillier"
"13319","Whitney Able"
"13320","Jason David Frank"
"13321","Sinéad Cusack"
"13322","Kirsten Andreasen"
"13323","Mel Brooks"
"13324","Howard Duff"
"13325","Arthur Malet"
"13326","Won Seo"
"13327","Karl Hardman"
"13328","Shannen Fields"
"13329","Marshall Brickman"
"13330","Tobias Arnold"
"13331","Christopher Fulford"
"13332","Oz Zehavi"
"13333","Shirley Temple"
"13334","Dora van der Groen"
"13335","Glen Cavender"
"13336","Jordi Mollà"
"13337","Don Brodie"
"13338","Ian Roberts"
"13339","Van Johnson"
"13340","Charles Bronson"
"13341","Eileen Heckart"
"13342","Sanna Persson"
"13343","Mira Grosin"
"13344","Odette Annable"
"13345","Harry Simpson"
"13346","Mónica Randall"
"13347","Alex Ashbaugh"
"13348","Bo Derek"
"13349","Véra Clouzot"
"13350","Conchata Ferrell"
"13351","Brian Hallisay"
"13352","Michelle Reis"
"13353","Donna Murphy"
"13354","Barbora Bobulova"
"13355","Pat Tillman"
"13356","Barbara Cook"
"13357","Ian Holm"
"13358","Christopher McDonald"
"13359","Nick Searcy"
"13360","Brooke Alderson"
"13361","Mary Boland"
"13362","Hillary Brooke"
"13363","Deborah Hobart"
"13364","Richard Armitage"
"13365","Reiko Fujiwara"
"13366","Josh Duhamel"
"13367","Nazanin Boniadi"
"13368","Sitthiphon Disamoe"
"13369","Adrienne King"
"13370","John Savage"
"13371","Rosana Pastor"
"13372","Julia McNeal"
"13373","Peter Strauss"
"13374","Ken'ichi Hagiwara"
"13375","Yun-seok Kim"
"13376","François Cluzet"
"13377","Gerrit Graham"
"13378","Vittoria Scognamiglio"
"13379","Mark Benton"
"13380","Zygmunt Malanowicz"
"13381","Ryan Teeple"
"13382","Chen Chang"
"13383","Tim Bellow"
"13384","Shirley MacLaine"
"13385","Babe Ruth"
"13386","Krysten Ritter"
"13387","Stephen Merchant"
"13388","Anthony Hopkins"
"13389","Antje Traue"
"13390","Moira Kelly"
"13391","Anders Baasmo Christiansen"
"13392","Ted Koppel"
"13393","Randy Powell"
"13394","Michael Jeter"
"13395","Ed Viesturs"
"13396","Hiroyuki Kinosha"
"13397","Maya Rudolph"
"13398","Viveka Davis"
"13399","Margaret Langrick"
"13400","Licia Maglietta"
"13401","James Dean"
"13402","Tenzin Yeshi Paichang"
"13403","Hippolyte Girardot"
"13404","Nicholas Brendon"
"13405","Alan Drake"
"13406","Allison Janney"
"13407","Lee Thompson Young"
"13408","Bill Goldberg"
"13409","Fernando Cayo"
"13410","Àlex Casanovas"
"13411","Stewart Porter"
"13412","William Smith"
"13413","Claudia Ferri"
"13414","Ramon Tikaram"
"13415","Monty Woolley"
"13416","Bart the Bear"
"13417","Talia Zucker"
"13418","Sarah Snook"
"13419","Ron Perlman"
"13420","Carme Elias"
"13421","John Cusack"
"13422","Brad Gorton"
"13423","Bin Won"
"13424","Mel Welles"
"13425","Sean Chapman"
"13426","Ching Wan Lau"
"13427","Jack Jaikol Situn"
"13428","Simone Griffeth"
"13429","Catherine Allégret"
"13430","Christopher Shand"
"13431","Kari Coleman"
"13432","Alysson Paradis"
"13433","Renée Zellweger"
"13434","Louis Wolheim"
"13435","Keir Dullea"
"13436","Bessie Love"
"13437","Ella Anderson"
"13438","Kirsten Baker"
"13439","Steve Burg"
"13440","Fumiko Orikasa"
"13441","Ritch Brinkley"
"13442","Kelly LeBrock"
"13443","Christo Jivkov"
"13444","Michel Castejon"
"13445","Richard Cowsill"
"13446","Noah Bean"
"13447","Akemi Okamura"
"13448","John Boylan"
"13449","Walter Lewis"
"13450","Joseph A. Carpenter"
"13451","Karl Danguillier"
"13452","I. Gusti Ayu Puspawati"
"13453","Constance Bennett"
"13454","Barton MacLane"
"13455","Ding Li"
"13456","Amanda Fuller"
"13457","Taisto Reimaluoto"
"13458","Herman Osorio"
"13459","Mona Freeman"
"13460","Logan Browning"
"13461","George P. Wilbur"
"13462","Susanna Thompson"
"13463","Olga Baclanova"
"13464","Ellen Barkin"
"13465","Seth Friedman"
"13466","Jim Mallon"
"13467","Robin Harris"
"13468","Aud Egede-Nissen"
"13469","Winona Ryder"
"13470","Anika Noni Rose"
"13471","Lenny Lang"
"13472","Nancy Kovack"
"13473","Do Thi Hai Yen"
"13474","Chieko Baishô"
"13475","Jennifer Beals"
"13476","Jerry O'Connell"
"13477","Jane Krakowski"
"13478","William B. Davis"
"13479","Carla Juri"
"13480","Dinorah Brillanti"
"13481","Linda Carol"
"13482","Kristy Thomas"
"13483","Samantha Berg"
"13484","Gary Cohan"
"13485","Rodrigo Noya"
"13486","Pamela Hart"
"13487","Bill Maher"
"13488","John Landis"
"13489","Donna Dixon"
"13490","Héctor Jiménez"
"13491","Miki Nakatani"
"13492","Sean Faris"
"13493","Dan O'Herlihy"
"13494","Anne Ramsey"
"13495","Emily Chu"
"13496","Felix Knight"
"13497","Maria Mayenzet"
"13498","Alexander D'Arcy"
"13499","Scott Beach"
"13500","Roberto Benigni"
"13501","Gerard Damiano"
"13502","Judith Furse"
"13503","Tyrese Gibson"
"13504","Travis Golland"
"13505","Gracie Allen"
"13506","Trace Beaulieu"
"13507","Kevin Baillie"
"13508","Jean Pélégri"
"13509","Bradley Cooper"
"13510","Pamela Gidley"
"13511","Justin Salinger"
"13512","Fredro Starr"
"13513","Burak Yigit"
"13514","Greg Cox"
